ID,X,date,month,day,year,site,County,total,net_hours,capture_rate,wns,site1,long,lat,julian,elev,city,water,town,road,highway,protect,urban,forest,farm,anthro,all,CORA,EPFU,LANO,LABO,LACI,MYGR,MYLE,MYLU,MYSE,MYSO,PESU,MYSP,known,Unknown
830,85,6/29/2010,6,29,2010,Scrougetown,Swain,21,30,0.7,pre,scroug,-83.834753,35.455764,45,502.8954587,116.2764865,0.529281368,28.4446303,0.479540687,6.382806323,14.8901163,yes,no,no,yes,0.7,0,0.266666667,0,0.066666667,0,0,0.033333333,0.233333333,0.1,0,0,0,0.7,0
546,86,6/30/2010,6,30,2010,Hurricane Creek,Haywood,21,12,1.75,pre,hurric,-82.98750634,35.72972781,46,818.6528497,41.48408529,3.289134947,23.03106293,2.731999908,3.170537422,19.04988475,no,yes,no,no,1.75,0.5,0.166666667,0,0.416666667,0,0,0.083333333,0.166666667,0.416666667,0,0,0,1.75,0
832,87,6/30/2010,6,30,2010,Twentymile 2,Swain,29,10,2.9,pre,twenty,-83.87153831,35.46796293,46,504.1145992,119.3597979,0.756523104,30.0987815,0.68799813,4.354160834,13.31682224,yes,no,no,yes,2.9,0.2,0.4,0,0.1,0,0,0,1.6,0.2,0.2,0.2,0,2.9,0
330,88,7/1/2010,7,1,2010,Pigeon River/Twelve Mile,Haywood,5,9,0.555555556,pre,pigeon,-83.02490587,35.73228615,47,569.6434014,44.73876252,0.016843061,24.50869573,0.072432153,0.072432153,21.43054305,no,no,no,no,0.555555556,0,0,0,0.111111111,0,0.111111111,0,0.111111111,0,0,0.111111111,0,0.444444444,1
317,89,7/6/2010,7,6,2010,Davidson River/Pisgah Education Center,Transylvania,58,15,3.866666667,pre,davids,-82.79113201,35.28446654,52,712.2828406,41.3553724,7.661548481,7.673378346,0.115026873,2.039609635,1.521593485,no,yes,no,no,3.866666667,0,0.066666667,0,0.4,0.066666667,0,0,2.6,0.133333333,0,0.4,0.2,3.866666667,0
326,90,7/7/2010,7,7,2010,Cold Knob/FS 479H,Buncombe,30,12,2.5,pre,coldkn,-82.64444762,35.47174946,53,692.1670222,16.59045102,5.50929848,12.52694086,1.331714747,1.331714747,1.497760067,no,no,no,no,2.5,0,1.333333333,0,0.416666667,0,0,0,0.166666667,0.416666667,0,0.083333333,0.083333333,2.5,0
831,91,7/7/2010,7,7,2010,Scrougetown,Swain,15,25,0.6,pre,scroug,-83.834753,35.455764,53,502.8954587,116.2764865,0.529281368,28.4446303,0.479540687,6.382806323,14.8901163,yes,no,no,yes,0.6,0,0.48,0,0,0,0,0,0.04,0.08,0,0,0,0.6,0
318,92,7/15/2010,7,15,2010,Alarka Laurel 1,Swain,70,20,3.5,pre,alarka,-83.35223996,35.33817087,61,1245.047242,77.60157137,7.527673863,12.05086615,2.20725322,7.542582761,1.657052149,no,yes,yes,yes,3.5,0,0.6,0,0.65,0.15,0,0,1.15,0.75,0.1,0.05,0.05,3.5,0
321,93,7/20/2010,7,20,2010,Cherokee Tribal Hatchery,Swain,16,12,1.333333333,pre,cherok,-83.24257354,35.57920293,66,804.6327339,61.89522073,1.439252158,23.04942194,5.649311643,5.649311643,16.64183653,no,yes,no,no,1.333333333,0,0.083333333,0,0,0,0,0,0.833333333,0,0,0.25,0.166666667,1.333333333,0
325,94,7/21/2010,7,21,2010,Jenkins Creek,Jackson,28,16,1.75,pre,jenkin,-83.21463223,35.49248706,67,1067.052728,60.600098,6.371971994,13.33320023,1.591659692,1.591659692,20.7660615,no,yes,no,no,1.75,0,0.1875,0,0.375,0,0,0.0625,0.3125,0.5,0,0.25,0,1.6875,1
324,95,7/22/2010,7,22,2010,Bunches Creek Gate,Swain,36,15,2.4,pre,bunche,-83.20646891,35.53413035,68,1007.010058,59.09696292,4.532288268,18.04118338,1.538859976,1.538859976,20.12817617,no,no,no,no,2.4,0,0.6,0,0.266666667,0,0,0.066666667,0.6,0.733333333,0,0.066666667,0.066666667,2.4,0
327,96,7/27/2010,7,27,2010,A-0009 Site A - Carver Pond,Graham,15,16,0.9375,pre,carver,-83.77328364,35.32819402,73,635.7817738,113.8657825,3.003316293,14.87281081,0.065346956,2.667097343,8.4942852,yes,yes,yes,yes,0.9375,0,0.1875,0,0.4375,0.0625,0,0,0.0625,0,0,0,0.125,0.875,1
322,97,7/28/2010,7,28,2010,Nantahala Dam Road,Macon,57,15,3.8,pre,nandam,-83.65521478,35.19898384,74,922.5845779,108.8871842,0.021809305,15.24869482,1.264022583,6.70826759,5.957018599,no,yes,yes,yes,3.8,0,0.266666667,0,0.133333333,0.066666667,0,0.266666667,0.733333333,1.533333333,0,0.533333333,0.2,3.733333333,1
319,98,8/2/2010,8,2,2010,Davidson River/Pisgah Education Center,Transylvania,68,12,5.666666667,pre,davids,-82.79113201,35.28446654,79,712.2828406,41.3553724,7.661548481,7.673378346,0.115026873,2.039609635,1.521593485,no,yes,no,no,5.666666667,0,0,0,1,0.083333333,0,0.083333333,1.833333333,0.666666667,0,1.75,0.25,5.666666667,0
842,99,5/11/2011,5,11,2011,Twentymile 2,Swain,12,8,1.5,post,twenty,-83.87153831,35.46796293,11,504.1145992,119.3597979,0.756523104,30.0987815,0.68799813,4.354160834,13.31682224,yes,no,no,yes,1.5,0,0,0,0.125,0,0,0,0.75,0.25,0.375,0,0,1.5,0
840,100,5/19/2011,5,19,2011,Scrougetown,Swain,29,25,1.16,post,scroug,-83.834753,35.455764,19,502.8954587,116.2764865,0.529281368,28.4446303,0.479540687,6.382806323,14.8901163,yes,no,no,yes,1.16,0,0.16,0,0.12,0,0,0.16,0.4,0.16,0.04,0.12,0,1.16,0
910,101,5/30/2011,5,30,2011,Twentymile 2,Swain,13,8,1.625,post,twenty,-83.87153831,35.46796293,30,504.1145992,119.3597979,0.756523104,30.0987815,0.68799813,4.354160834,13.31682224,yes,no,no,yes,1.625,0,0.375,0,0,0,0,0,0.75,0.25,0,0.25,0,1.625,0
551,102,6/14/2011,6,14,2011,Nantahala Dam Road,Macon,28,18,1.555555556,post,nandam,-83.65521478,35.19898384,30,922.5845779,108.8871842,0.021809305,15.24869482,1.264022583,6.70826759,5.957018599,no,yes,yes,yes,1.555555556,0,0.055555556,0,0.111111111,0,0,0.055555556,0.5,0.777777778,0,0,0.055555556,1.555555556,0
549,103,6/27/2011,6,27,2011,Cherokee Tribal Hatchery,Swain,14,12,1.166666667,post,cherok,-83.24257354,35.57920293,43,804.6327339,61.89522073,1.439252158,23.04942194,5.649311643,5.649311643,16.64183653,no,yes,no,no,1.166666667,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0.333333333,0,1,2
548,104,6/28/2011,6,28,2011,Jenkins Creek,Jackson,31,16,1.9375,post,jenkin,-83.21463223,35.49248706,44,1067.052728,60.600098,6.371971994,13.33320023,1.591659692,1.591659692,20.7660615,no,yes,no,no,1.9375,0,0,0,1.25,0.125,0,0,0.125,0.3125,0,0.125,0,1.9375,0
841,105,6/30/2011,6,30,2011,Shuler Creek,Cherokee,40,16,2.5,post,shuler,-84.22640063,35.23275203,46,487.9609875,156.0945589,6.262984041,23.74684305,0.398400815,22.64926487,15.24241362,no,no,no,no,2.5,0,1.375,0,0.6875,0,0,0,0,0.3125,0,0.125,0,2.5,0
837,106,7/3/2011,7,3,2011,North Shoals Creek/FS 408,Cherokee,26,18,1.444444444,post,shoals,-84.19098547,35.2177205,49,689.4239561,153.4973115,4.380351476,20.28644135,1.50190801,20.20614973,11.77991947,no,yes,no,no,1.444444444,0,0.555555556,0,0.222222222,0,0,0,0,0.666666667,0,0,0,1.444444444,0
552,107,7/6/2011,7,6,2011,Cold Knob/FS 479H,Buncombe,11,12,0.916666667,post,coldkn,-82.64444762,35.47174946,52,692.1670222,16.59045102,5.50929848,12.52694086,1.331714747,1.331714747,1.497760067,no,no,no,no,0.916666667,0,0.166666667,0,0.25,0,0,0,0.083333333,0.416666667,0,0,0,0.916666667,0
835,108,7/11/2011,7,11,2011,John's Branch/FS 81C,Graham,18,12,1.5,post,johnsb,-84.0055461,35.34360772,57,1129.838464,133.7188154,6.179932667,22.80106404,1.873425578,12.52719575,4.403928074,no,yes,no,no,1.5,0,1.416666667,0,0.083333333,0,0,0,0,0,0,0,0,1.5,0
553,109,7/12/2011,7,12,2011,Davidson River/Pisgah Education Center,Transylvania,38,12,3.166666667,post,davids,-82.79113201,35.28446654,58,712.2828406,41.3553724,7.661548481,7.673378346,0.115026873,2.039609635,1.521593485,no,yes,no,no,3.166666667,0,0,0,0.25,0,0,0.083333333,2,0,0,0.416666667,0.25,3,2
590,110,7/15/2011,7,15,2011,Alarka Laurel 1,Swain,20,20,1,post,alarka,-83.35223996,35.33817087,61,1245.047242,77.60157137,7.527673863,12.05086615,2.20725322,7.542582761,1.657052149,no,yes,yes,yes,1,0,0,0,0.55,0,0,0,0.3,0.15,0,0,0,1,0
595,111,7/16/2011,7,16,2011,Pigeon River/Twelve Mile,Haywood,8,15,0.533333333,post,pigeon,-83.02490587,35.73228615,62,569.6434014,44.73876252,0.016843061,24.50869573,0.072432153,0.072432153,21.43054305,no,no,no,no,0.533333333,0,0,0,0.066666667,0,0,0,0.4,0.066666667,0,0,0,0.533333333,0
554,112,7/20/2011,7,20,2011,Bunches Creek Gate,Swain,32,20,1.6,post,bunche,-83.20646891,35.53413035,66,1007.010058,59.09696292,4.532288268,18.04118338,1.538859976,1.538859976,20.12817617,no,no,no,no,1.6,0.05,0.45,0,0.35,0.05,0,0,0.15,0.4,0,0.15,0,1.6,0
838,113,7/20/2011,7,20,2011,North Shoals Creek/FS 408,Cherokee,16,6,2.666666667,post,shoals,-84.19098547,35.2177205,66,689.4239561,153.4973115,4.380351476,20.28644135,1.50190801,20.20614973,11.77991947,no,yes,no,no,2.666666667,0,2,0,0.166666667,0,0,0,0,0.166666667,0.166666667,0.166666667,0,2.666666667,0
555,114,7/26/2011,7,26,2011,Hurricane Creek,Haywood,24,20,1.2,post,hurric,-82.98750634,35.72972781,72,818.6528497,41.48408529,3.289134947,23.03106293,2.731999908,3.170537422,19.04988475,no,yes,no,no,1.2,0.15,0.1,0,0.2,0.05,0,0,0.05,0.4,0,0.15,0,1.1,2
593,115,7/27/2011,7,27,2011,Nantahala River Bike Path,Macon,31,20,1.55,post,nanriv,-83.67235065,35.28247084,73,599.8171289,106.7723152,0.010210332,16.40188765,0.084471906,0.084471906,7.738498158,no,yes,no,no,1.55,0,0.55,0,0,0,0,0.1,0.6,0.05,0,0.25,0,1.55,0
588,116,7/28/2011,7,28,2011,A-0009 Site A - Carver Pond,Graham,14,12,1.166666667,post,carver,-83.77328364,35.32819402,74,635.7817738,113.8657825,3.003316293,14.87281081,0.065346956,2.667097343,8.4942852,yes,yes,yes,yes,1.166666667,0,0.416666667,0,0.583333333,0,0,0,0.083333333,0,0,0.083333333,0,1.166666667,0
589,117,7/28/2011,7,28,2011,A-0009 Site N (FS 404),Graham,39,20,1.95,post,fs404,-83.69866445,35.35516704,74,686.3761048,106.5770294,6.388193532,20.55949066,0.011669735,6.85741212,5.79216118,no,yes,yes,yes,1.95,0,0.7,0,0.3,0,0,0,0.1,0.6,0,0.25,0,1.95,0
591,118,7/29/2011,7,29,2011,Big Indian Creek,Macon,10,12,0.833333333,post,bigind,-83.51028595,35.04443481,75,1070.100579,106.3431807,0.034296445,19.32496387,6.16994825,7.006409144,2.65649465,no,no,no,no,0.833333333,0,0,0,0.166666667,0,0,0,0.416666667,0.166666667,0,0.083333333,0,0.833333333,0
597,119,7/29/2011,7,29,2011,Ray's Branch,Macon,24,10,2.4,post,raysbr,-83.54349097,35.19694875,75,872.5998171,99.91651194,8.550260562,14.71342357,1.537849676,7.399609206,1.308110053,no,yes,no,no,2.4,0,1.6,0,0.6,0,0,0,0,0.1,0,0.1,0,2.4,0
575,120,8/1/2011,8,1,2011,Upper Curtis Creek Road,McDowell,39,16,2.4375,post,curtis,-82.19064049,35.7319873,78,1220.664432,35.75492708,2.965582695,17.12895373,0.536006458,0.536006458,3.508606912,no,no,no,no,2.4375,0,1.5,0,0.25,0.0625,0,0,0.25,0.1875,0,0.125,0.0625,2.4375,0
577,121,8/1/2011,8,1,2011,Upper Neals Creek,Yancey,29,12,2.416666667,post,neals,-82.19287729,35.73739261,78,1233.160622,35.82476279,2.416543085,17.51610746,0.09939885,0.09939885,3.890512845,no,no,no,no,2.416666667,0,1.5,0,0.166666667,0,0,0.083333333,0.083333333,0.166666667,0,0.166666667,0,2.166666667,3
574,122,8/1/2011,8,1,2011,Victor Road Cemetery,McDowell,32,16,2,post,victor,-82.16531798,35.78499518,78,1162.450472,40.50018212,1.52869551,17.16335024,0.10430935,0.10430935,6.80028488,no,no,no,no,2,0,0.4375,0,0.0625,0,0,0.25,0,1.25,0,0,0,2,0
556,123,8/2/2011,8,2,2011,Linville River at Pineola,Avery,28,20,1.4,post,linvil,-81.89687246,36.01862313,79,1061.566596,75.17331399,0.022179885,18.92669344,0.2140222,1.112626698,10.8122717,yes,yes,yes,yes,1.4,0,0,0,0.05,0,0,0.05,1.2,0,0,0.1,0,1.4,0
563,124,8/2/2011,8,2,2011,North Harper Creek,Avery,49,16,3.0625,post,harper,-81.8527508,36.00956874,79,968.607132,77.70754523,3.91407438,21.02637331,2.285819902,2.292347898,7.275755162,no,yes,no,no,3.0625,0,2.0625,0,0.5625,0,0,0.125,0,0.125,0,0.125,0.0625,3.0625,0
587,125,8/3/2011,8,3,2011,Atkins River,Watauga,34,30,1.133333333,post,atkins,-81.76038894,36.16340945,80,902.1639744,94.91662573,0.017220781,8.031539381,0.054388548,3.49926706,23.20084298,yes,no,no,yes,1.133333333,0,0.033333333,0,0.033333333,0,0,0.033333333,0.866666667,0.1,0,0.033333333,0.033333333,1.133333333,0
584,126,8/3/2011,8,3,2011,Balsam Road,Mitchell,24,9,2.666666667,post,balsam,-82.13584091,36.09560803,80,1786.345626,66.8507007,3.204880445,21.15990109,0.967568658,11.10668535,25.94145285,no,no,yes,yes,2.666666667,0,0,0,0.111111111,0,0,0.222222222,0.555555556,1.777777778,0,0,0,2.666666667,0
583,127,8/3/2011,8,3,2011,FR 496/FR 210 Junction,Burke,17,28,0.607142857,post,fr496,-81.86852552,35.89776017,80,774.4590064,69.85446141,2.611044592,17.64648516,3.474701996,6.048654013,3.547288678,no,yes,no,no,0.607142857,0,0.214285714,0,0.25,0,0,0,0,0.071428571,0,0.071428571,0,0.607142857,0
908,128,5/16/2012,5,16,2012,Shuler Creek,Cherokee,7,16,0.4375,post,shuler,-84.22640063,35.23275203,16,487.9609875,156.0945589,6.262984041,23.74684305,0.398400815,22.64926487,15.24241362,no,no,no,no,0.4375,0,0.125,0.1875,0,0.0625,0,0,0,0,0,0.0625,0,0.4375,0
905,129,5/18/2012,5,18,2012,North Shoals Creek/FS 408,Cherokee,7,12,0.583333333,post,shoals,-84.19098547,35.2177205,18,689.4239561,153.4973115,4.380351476,20.28644135,1.50190801,20.20614973,11.77991947,no,yes,no,no,0.583333333,0,0,0,0.333333333,0,0,0,0,0.25,0,0,0,0.583333333,0
909,130,5/25/2012,5,25,2012,Shuler Creek,Cherokee,15,16,0.9375,post,shuler,-84.22640063,35.23275203,25,487.9609875,156.0945589,6.262984041,23.74684305,0.398400815,22.64926487,15.24241362,no,no,no,no,0.9375,0,0,0.125,0.25,0,0,0,0,0,0.0625,0.5,0,0.9375,0
906,131,5/30/2012,5,30,2012,North Shoals Creek/FS 408,Cherokee,7,12,0.583333333,post,shoals,-84.19098547,35.2177205,30,689.4239561,153.4973115,4.380351476,20.28644135,1.50190801,20.20614973,11.77991947,no,yes,no,no,0.583333333,0,0,0,0.333333333,0,0,0,0,0.25,0,0,0,0.583333333,0
901,132,6/16/2012,6,16,2012,John's Branch/FS 81C,Graham,3,8,0.375,post,johnsb,-84.0055461,35.34360772,32,1129.838464,133.7188154,6.179932667,22.80106404,1.873425578,12.52719575,4.403928074,no,yes,no,no,0.375,0,0.125,0,0.125,0,0,0,0,0,0.125,0,0,0.375,0
911,133,6/28/2012,6,28,2012,Twentymile 2,Swain,18,15,1.2,post,twenty,-83.87153831,35.46796293,44,504.1145992,119.3597979,0.756523104,30.0987815,0.68799813,4.354160834,13.31682224,yes,no,no,yes,1.2,0,0.333333333,0,0.266666667,0,0,0.066666667,0.266666667,0.2,0,0.066666667,0,1.2,0
907,134,6/29/2012,6,29,2012,Scrougetown,Swain,10,25,0.4,post,scroug,-83.834753,35.455764,45,502.8954587,116.2764865,0.529281368,28.4446303,0.479540687,6.382806323,14.8901163,yes,no,no,yes,0.4,0,0.28,0,0,0,0,0,0,0.08,0.04,0,0,0.4,0
605,135,7/23/2012,7,23,2012,Davidson River/Pisgah Education Center,Transylvania,72,15,4.8,post,davids,-82.79113201,35.28446654,69,712.2828406,41.3553724,7.661548481,7.673378346,0.115026873,2.039609635,1.521593485,no,yes,no,no,4.8,0,0.2,0,2.466666667,0,0,0.133333333,0.866666667,0.133333333,0,0.8,0.066666667,4.666666667,2
604,136,7/24/2012,7,24,2012,Alarka Laurel 1,Swain,91,20,4.55,post,alarka,-83.35223996,35.33817087,70,1245.047242,77.60157137,7.527673863,12.05086615,2.20725322,7.542582761,1.657052149,no,yes,yes,yes,4.55,0,0.65,0,2.35,0.05,0,0.05,0.8,0.55,0,0.1,0,4.55,0
618,137,7/25/2012,7,25,2012,Jenkins Creek,Jackson,49,20,2.45,post,jenkin,-83.21463223,35.49248706,71,1067.052728,60.600098,6.371971994,13.33320023,1.591659692,1.591659692,20.7660615,no,yes,no,no,2.45,0,0.05,0,1.05,0.05,0,0.05,0.2,0.55,0,0.35,0.05,2.35,2
619,138,7/26/2012,7,26,2012,Bunches Creek Gate,Swain,69,25,2.76,post,bunche,-83.20646891,35.53413035,72,1007.010058,59.09696292,4.532288268,18.04118338,1.538859976,1.538859976,20.12817617,no,no,no,no,2.76,0,0.56,0,0.92,0,0,0.04,0.32,0.48,0,0.44,0,2.76,0
968,139,8/21/2012,8,21,2012,Cherokee Tribal Hatchery,Swain,24,12,2,post,cherok,-83.24257354,35.57920293,98,804.6327339,61.89522073,1.439252158,23.04942194,5.649311643,5.649311643,16.64183653,no,yes,no,no,2,0,0,0,0.833333333,0,0,0,0.833333333,0.083333333,0,0.25,0,2,0
857,140,6/19/2013,6,19,2013,Davidson River/Pisgah Education Center,Transylvania,6,12,0.5,post,davids,-82.79113201,35.28446654,35,712.2828406,41.3553724,7.661548481,7.673378346,0.115026873,2.039609635,1.521593485,no,yes,no,no,0.5,0,0,0,0.333333333,0,0,0.166666667,0,0,0,0,0,0.5,0
858,141,6/25/2013,6,25,2013,Cold Knob/FS 479H,Buncombe,4,12,0.333333333,post,coldkn,-82.64444762,35.47174946,41,692.1670222,16.59045102,5.50929848,12.52694086,1.331714747,1.331714747,1.497760067,no,no,no,no,0.333333333,0,0.083333333,0,0.25,0,0,0,0,0,0,0,0,0.333333333,0
859,142,7/2/2013,7,2,2013,Alarka Laurel 1,Swain,3,8,0.375,post,alarka,-83.35223996,35.33817087,48,1245.047242,77.60157137,7.527673863,12.05086615,2.20725322,7.542582761,1.657052149,no,yes,yes,yes,0.375,0,0,0,0.375,0,0,0,0,0,0,0,0,0.375,0
940,143,7/2/2013,7,2,2013,Pigeon River/Twelve Mile,Haywood,3,12,0.25,post,pigeon,-83.02490587,35.73228615,48,569.6434014,44.73876252,0.016843061,24.50869573,0.072432153,0.072432153,21.43054305,no,no,no,no,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0
973,144,7/8/2013,7,8,2013,Jenkins Creek,Jackson,21,16,1.3125,post,jenkin,-83.21463223,35.49248706,54,1067.052728,60.600098,6.371971994,13.33320023,1.591659692,1.591659692,20.7660615,no,yes,no,no,1.3125,0,0.125,0,0.875,0,0,0,0,0.3125,0,0,0,1.3125,0
860,145,7/16/2013,7,16,2013,Alarka Laurel 1,Swain,40,20,2,post,alarka,-83.35223996,35.33817087,62,1245.047242,77.60157137,7.527673863,12.05086615,2.20725322,7.542582761,1.657052149,no,yes,yes,yes,2,0,0.3,0,1.45,0,0,0.15,0.05,0,0,0.05,0,2,0
862,146,7/16/2013,7,16,2013,Twentymile 2,Swain,8,8,1,post,twenty,-83.87153831,35.46796293,62,504.1145992,119.3597979,0.756523104,30.0987815,0.68799813,4.354160834,13.31682224,yes,no,no,yes,1,0,0.375,0,0.125,0,0,0,0.125,0.125,0,0.125,0.125,1,0
863,147,7/23/2013,7,23,2013,A-0009 Site N (FS 404),Graham,26,20,1.3,post,fs404,-83.69866445,35.35516704,69,686.3761048,106.5770294,6.388193532,20.55949066,0.011669735,6.85741212,5.79216118,no,yes,yes,yes,1.3,0,1.1,0,0,0,0,0,0,0.1,0,0.05,0,1.25,1
856,148,7/27/2013,7,27,2013,FR 496/FR 210 Junction,Burke,2,12,0.166666667,post,fr496,-81.86852552,35.89776017,73,774.4590064,69.85446141,2.611044592,17.64648516,3.474701996,6.048654013,3.547288678,no,yes,no,no,0.166666667,0,0.083333333,0,0.083333333,0,0,0,0,0,0,0,0,0.166666667,0
864,149,7/30/2013,7,30,2013,North Harper Creek,Avery,4,16,0.25,post,harper,-81.8527508,36.00956874,76,968.607132,77.70754523,3.91407438,21.02637331,2.285819902,2.292347898,7.275755162,no,yes,no,no,0.25,0,0.1875,0,0,0,0,0.0625,0,0,0,0,0,0.25,0
855,150,8/3/2013,8,3,2013,Balsam Road,Mitchell,1,15,0.066666667,post,balsam,-82.13584091,36.09560803,80,1786.345626,66.8507007,3.204880445,21.15990109,0.967568658,11.10668535,25.94145285,no,no,yes,yes,0.066666667,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.066666667,0
969,151,8/12/2013,8,12,2013,Cherokee Tribal Hatchery,Swain,13,12,1.083333333,post,cherok,-83.24257354,35.57920293,89,804.6327339,61.89522073,1.439252158,23.04942194,5.649311643,5.649311643,16.64183653,no,yes,no,no,1.083333333,0,0.083333333,0,0.5,0,0,0,0.25,0,0,0.166666667,0.083333333,1.083333333,0
865,152,8/13/2013,8,13,2013,Nantahala Dam Road,Macon,37,18,2.055555556,post,nandam,-83.65521478,35.19898384,90,922.5845779,108.8871842,0.021809305,15.24869482,1.264022583,6.70826759,5.957018599,no,yes,yes,yes,2.055555556,0,0.111111111,0,0.222222222,0,0,0.222222222,0.166666667,0.777777778,0,0.388888889,0.111111111,2,1
866,153,8/13/2013,8,13,2013,North Shoals Creek/FS 408,Cherokee,19,12,1.583333333,post,shoals,-84.19098547,35.2177205,90,689.4239561,153.4973115,4.380351476,20.28644135,1.50190801,20.20614973,11.77991947,no,yes,no,no,1.583333333,0,0.666666667,0,0.416666667,0,0,0,0.083333333,0.083333333,0.25,0.083333333,0,1.583333333,0
971,154,8/21/2013,8,21,2013,Bunches Creek Gate,Swain,14,20,0.7,post,bunche,-83.20646891,35.53413035,98,1007.010058,59.09696292,4.532288268,18.04118338,1.538859976,1.538859976,20.12817617,no,no,no,no,0.7,0,0.3,0,0.15,0,0,0.1,0,0.05,0,0.1,0,0.7,0
945,155,6/19/2014,6,19,2014,Ray's Branch,Macon,7,8,0.875,post,raysbr,-83.54349097,35.19694875,35,872.5998171,99.91651194,8.550260562,14.71342357,1.537849676,7.399609206,1.308110053,no,yes,no,no,0.875,0,0.625,0,0.25,0,0,0,0,0,0,0,0,0.875,0
947,156,6/20/2014,6,20,2014,John's Branch/FS 81C,Graham,2,12,0.166666667,post,johnsb,-84.0055461,35.34360772,36,1129.838464,133.7188154,6.179932667,22.80106404,1.873425578,12.52719575,4.403928074,no,yes,no,no,0.166666667,0,0,0,0.083333333,0,0,0,0,0.083333333,0,0,0,0.166666667,0
954,157,6/21/2014,6,21,2014,North Shoals Creek/FS 408,Cherokee,4,8,0.5,post,shoals,-84.19098547,35.2177205,37,689.4239561,153.4973115,4.380351476,20.28644135,1.50190801,20.20614973,11.77991947,no,yes,no,no,0.5,0,0.125,0,0.125,0,0,0,0,0.25,0,0,0,0.5,0
948,158,6/25/2014,6,25,2014,Shuler Creek,Cherokee,14,20,0.7,post,shuler,-84.22640063,35.23275203,41,487.9609875,156.0945589,6.262984041,23.74684305,0.398400815,22.64926487,15.24241362,no,no,no,no,0.7,0,0.2,0,0.25,0.1,0,0,0,0,0,0,0,0.55,0
949,159,6/29/2014,6,29,2014,Cold Knob/FS 479H,Buncombe,1,12,0.083333333,post,coldkn,-82.64444762,35.47174946,45,692.1670222,16.59045102,5.50929848,12.52694086,1.331714747,1.331714747,1.497760067,no,no,no,no,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
946,160,6/30/2014,6,30,2014,Davidson River/Pisgah Education Center,Transylvania,8,10,0.8,post,davids,-82.79113201,35.28446654,46,712.2828406,41.3553724,7.661548481,7.673378346,0.115026873,2.039609635,1.521593485,no,yes,no,no,0.8,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0.2,0
950,161,7/1/2014,7,1,2014,Pigeon River/Twelve Mile,Haywood,7,12,0.583333333,post,pigeon,-83.02490587,35.73228615,47,569.6434014,44.73876252,0.016843061,24.50869573,0.072432153,0.072432153,21.43054305,no,no,no,no,0.583333333,0,0.166666667,0,0,0,0.25,0,0,0,0,0,0,0.416666667,0
951,162,7/2/2014,7,2,2014,Hurricane Creek,Haywood,3,12,0.25,post,hurric,-82.98750634,35.72972781,48,818.6528497,41.48408529,3.289134947,23.03106293,2.731999908,3.170537422,19.04988475,no,yes,no,no,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0
952,163,7/3/2014,7,3,2014,Nantahala River Bike Path,Macon,13,15,0.866666667,post,nanriv,-83.67235065,35.28247084,49,599.8171289,106.7723152,0.010210332,16.40188765,0.084471906,0.084471906,7.738498158,no,yes,no,no,0.866666667,0,0.4,0,0,0,0,0,0.133333333,0.066666667,0,0,0,0.6,0
953,164,7/7/2014,7,7,2014,North Shoals Creek/FS 408,Cherokee,9,8,1.125,post,shoals,-84.19098547,35.2177205,53,689.4239561,153.4973115,4.380351476,20.28644135,1.50190801,20.20614973,11.77991947,no,yes,no,no,1.125,0,0.5,0,0.25,0,0,0,0,0.25,0,0,0,1,0
955,165,7/13/2014,7,13,2014,A-0009 Site N (FS 404),Graham,26,15,1.733333333,post,fs404,-83.69866445,35.35516704,59,686.3761048,106.5770294,6.388193532,20.55949066,0.011669735,6.85741212,5.79216118,no,yes,yes,yes,1.733333333,0,1.466666667,0,0.2,0,0,0,0,0.066666667,0,0,0,1.733333333,0
956,166,7/22/2014,7,22,2014,Alarka Laurel 1,Swain,8,16,0.5,post,alarka,-83.35223996,35.33817087,68,1245.047242,77.60157137,7.527673863,12.05086615,2.20725322,7.542582761,1.657052149,no,yes,yes,yes,0.5,0,0.125,0,0.1875,0,0,0,0,0,0,0,0,0.3125,0
957,167,7/23/2014,7,23,2014,Big Indian Creek,Macon,1,12,0.083333333,post,bigind,-83.51028595,35.04443481,69,1070.100579,106.3431807,0.034296445,19.32496387,6.16994825,7.006409144,2.65649465,no,no,no,no,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1
958,168,7/26/2014,7,26,2014,A-0009 Site A - Carver Pond,Graham,9,10,0.9,post,carver,-83.77328364,35.32819402,72,635.7817738,113.8657825,3.003316293,14.87281081,0.065346956,2.667097343,8.4942852,yes,yes,yes,yes,0.9,0,0.2,0,0.7,0,0,0,0,0,0,0,0,0.9,0
959,169,7/27/2014,7,27,2014,FR 496/FR 210 Junction,Burke,7,12,0.583333333,post,fr496,-81.86852552,35.89776017,73,774.4590064,69.85446141,2.611044592,17.64648516,3.474701996,6.048654013,3.547288678,no,yes,no,no,0.583333333,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0
